fileName,cleanTitle,url,date,size,genre,rating,coverSearchUrl_thegamesdb,thegamesdbGamePage,thegamesdbDescription
WWE SmackDown! Here Comes the Pain (USA).zip,WWE SmackDown! Here Comes the Pain,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/WWE%20SmackDown%21%20Here%20Comes%20the%20Pain%20%28USA%29.zip,29-Mar-2022 04:15,2.5 GiB,Sports,8.7,https://thegamesdb.net/search.php?name=WWE%20SmackDown%21%20Here%20Comes%20the%20Pain&platform=11,https://thegamesdb.net/game.php?id=10246,"WATCH YOUR BACK Relive the drama like never before in SmackDown! Here Comes The Pain. Create, play and develop your own Superstar through storylines developed exclusively by WWE writers. Track your progress with seasonal stats, earn money to build up Superstar abilities and unlock hidden elements. Featuring enhanced gameplay, new match types and better production values. The most electrifying brand in sports entertainment will ignite the Playstation 2 this holiday season. SEASON MODE Featuring comprehensive statistics, dynamic storylines and Superstar attribute building LEGENDS Sgt. Slaughter, The Million-Dollar Man, Jimmy Snuka and more ENHANCED GRAPPLING SYSTEM MATCH TYPES New match types including Bra-&-Panty and the Elimination Chamber"
WWE SmackDown! vs. Raw 2006 (USA).zip,WWE SmackDown! vs. Raw 2006,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/WWE%20SmackDown%21%20vs.%20Raw%202006%20%28USA%29.zip,30-Mar-2022 03:50,2.8 GiB,Sports,8.5,https://thegamesdb.net/search.php?name=WWE%20SmackDown%21%20vs.%20Raw%202006&platform=11,https://thegamesdb.net/game.php?id=23492,"A brand new Analog Control System makes fighting more realistic than ever with intuitive movement and new elements of control. An enhanced Season Mode provides multiple branching storylines and unprecedented levels of player choice. In and out of the ring, dozens of user-controlled environmental hotspots let players take advantage of anything at their disposal to inflict damage on opponents in new and unique ways. Additionally, new high impact combination moves let players take the power of WWE Superstars into their own hands. Experience the intensity of WWE fans in a brand new, fully loaded interactive fighting area. Players can take advantage of multiple weapons, environmental damage and grabbing signs and weapons from the crowd. WWE SmackDown vs. RAW 2007 offers multiple enhancements, including incredible high definition graphics, updated rosters for both RAW and SmackDown, an expanded General Manager Mode, online multiplayer game play with voice chat support and more."
Warriors Orochi (USA).zip,Warriors Orochi,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Warriors%20Orochi%20%28USA%29.zip,28-Mar-2022 18:22,1.8 GiB,Action,8.4,https://thegamesdb.net/search.php?name=Warriors%20Orochi&platform=11,https://thegamesdb.net/game.php?id=31891,"Warriors Orochi is a crossover of two historical action epics, Dynasty Warriors and Samurai Warriors. In the game, Orochi the king of demons has merged together in time the Sengoku and Sangokushi periods in an attempt at world domination. The heroes of both Dynasty and Samurai Warriors must now fight together to defeat Orochi and his demon followers. In addition to generals from both franchises, totalling over 70 playable characters in all, Warriors Orochi adds a new feature to gameplay: team battles with up to three team members. You can switch off between the three members as you take on the hundreds of enemies that line the fields and castles of the strange world created by the Orochi."
Way of the Samurai (USA).zip,Way of the Samurai,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Way%20of%20the%20Samurai%20%28USA%29.zip,29-Mar-2022 00:33,446.9 MiB,Action,7.6,https://thegamesdb.net/search.php?name=Way%20of%20the%20Samurai&platform=11,https://thegamesdb.net/game.php?id=12468,"As a peaceful town becomes victim to extreme violence and unrest, a Samurai arrives with the ability to change the town's destiny. In Way of the Samurai 2, you'll take on the role of the Samurai in feudal Japan and battle to save the town of Amahara. Now you can experience traditional Samurai techniques, with realistic swordfighting moves and more than 60 powerful swords. Whether you free the innocent or join the corrupt, your decisions affect the game's ending."
Way of the Samurai 2 (USA).zip,Way of the Samurai 2,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Way%20of%20the%20Samurai%202%20%28USA%29.zip,29-Mar-2022 00:19,1.1 GiB,Action,7.9,https://thegamesdb.net/search.php?name=Way%20of%20the%20Samurai%202&platform=11,https://thegamesdb.net/game.php?id=12468,"As a peaceful town becomes victim to extreme violence and unrest, a Samurai arrives with the ability to change the town's destiny. In Way of the Samurai 2, you'll take on the role of the Samurai in feudal Japan and battle to save the town of Amahara. Now you can experience traditional Samurai techniques, with realistic swordfighting moves and more than 60 powerful swords. Whether you free the innocent or join the corrupt, your decisions affect the game's ending."
We Love Katamari (USA).zip,We Love Katamari,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/We%20Love%20Katamari%20%28USA%29.zip,28-Mar-2022 08:05,1.6 GiB,Puzzle,8.7,https://thegamesdb.net/search.php?name=We%20Love%20Katamari&platform=11,https://thegamesdb.net/game.php?id=14172,"We Love Katamari is a video game published by Namco for the PlayStation 2. It was released in Japan on July 6, 2005, in South Korea on July 28, 2005, in North America on September 20, 2005, and in Europe on February 2, 2006. It is the sequel to the previous year’s sleeper hit, Katamari Damacy. This is the last game in the series that had involvement by the series creator Keita Takahashi."
Whiplash (USA).zip,Whiplash,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Whiplash%20%28USA%29.zip,29-Mar-2022 22:57,778.7 MiB,Action,7.2,https://thegamesdb.net/search.php?name=Whiplash&platform=11,https://thegamesdb.net/game.php?id=10022,"Although Redmond (the rabbit) and Spanx (the weasel) are two animals chained together, the gameplay is much like any other platformer. The player controls only Spanx, using Redmond as a weapon or tool as the situation requires. Spanx has most standard platforming abilities, while Redmond is completely indestructible as a result of tests conducted upon him and so can be hurled into security guards, jammed into machinery, and used as a grappling hook, among other uses. Redmond can be inserted into special outlets to be set on fire, frozen, or become radioactive."
Wild Arms 3 (USA).zip,Wild Arms 3,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Wild%20Arms%203%20%28USA%29.zip,29-Mar-2022 00:02,1.9 GiB,RPG,8.3,https://thegamesdb.net/search.php?name=Wild%20Arms%203&platform=11,https://thegamesdb.net/game.php?id=12908,"The first two games in the Wild Arms series garnered attention and acclaim as they brought classic console role-playing to the original PlayStation. Though crafted in the same story-telling spirit, Wild Arms 3 (titled Wild Arms Advanced 3rd in Japan) boasts major technological improvements and a number of new gameplay elements. Featuring ""stroke-shaded"" animation-style graphics, a ""Wild West"" setting, and a completely 3D game engine (not just for battles, as in the previous games), Wild Arms 3 is designed to make good use of the power of the PlayStation 2. Wild Arms 3 features four main characters and takes the time to let players become acquainted with each of them. The ""drifters"" Virginia, Gallows, Jet, and Clive are four very different adventurers whose paths intertwine toward a shared destiny. Though each has his or her own personal motivations, all four seek an explanation for why the once-verdant lands of Filgaia have become dry and barren. Differences must be overcome and the characters must act in harmony if they are to truly understand the ancient mystical forces at work. As the drifters move through the desolate land of Filgaia, they are challenged with a number of mysteries to solve and barriers to overcome. The different special abilities of each character must be used to solve different parts of the game's complex puzzles. A technique dubbed ""expressive communication"" is designed to allow players to quickly gauge the moods and emotions of the onscreen characters. Monsters, villains, and other horrible creatures stand between the drifters and their destinations as well. The Wild Arms 3 turn-based battle system is designed to offer players an intricate level of control, allowing tactics that make wise use of the various powers and weaponry of the drifters while presenting combat with cinematic flair. Wild Arms 3 delivers everything RPG gamers expect: an in-depth storyline, puzzling dungeons & a unique battling system. Journey along with Virginia, Jet, Clive and Gallows and discover the mystery behind the Prophets to revive the memories of Filgaia. Explore dungeons to unlock secret pathways and find mythical treasures. Gun Blazing shoot-outs deliver intense cinematic battles. Wild Arms 3 embodies tried-and-true elements of a role-playing classic."
X-Men Legends (USA).zip,X-Men Legends,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/X-Men%20Legends%20%28USA%29.zip,30-Mar-2022 03:17,1.4 GiB,RPG,8.4,https://thegamesdb.net/search.php?name=X-Men%20Legends&platform=11,https://thegamesdb.net/game.php?id=4763,"X-Men Legends is played as an action role-playing game. Players choose a team of up to four characters from a larger group of X-Men. As players proceed through the game additional X-Men are unlocked. On the console versions up to four players can play in the cooperative campaign, with the ability to add or remove players at any time. Cooperative play features a refined combat system and the ability to interact with non-player characters."
X-Men Legends II - Rise of Apocalypse (USA).zip,X-Men Legends II - Rise of Apocalypse,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/X-Men%20Legends%20II%20-%20Rise%20of%20Apocalypse%20%28USA%29.zip,29-Mar-2022 12:49,1.4 GiB,RPG,8.6,https://thegamesdb.net/search.php?name=X-Men%20Legends%20II%20-%20Rise%20of%20Apocalypse&platform=11,https://thegamesdb.net/game.php?id=113500,"No overview is currently available for this title, please feel free to add one."
X2 - Wolverine's Revenge (USA).zip,X2 - Wolverine's Revenge,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/X2%20-%20Wolverine%27s%20Revenge%20%28USA%29.zip,28-Mar-2022 07:23,1.4 GiB,Action,7.4,https://thegamesdb.net/search.php?name=X2%20-%20Wolverine%27s%20Revenge&platform=11,https://thegamesdb.net/game.php?id=4762,"The action is played from a third-person perspective as players fight a number of armored soldiers, mutant creatures, and archenemies such as Sabretooth, Magneto, Wendigo, Lady Deathstrike, and Juggernaut. While Professor X is able to assist Wolverine with powers of telepathy, the surly comic book hero must ultimately carry out his adventure alone. To that end, players must tap into Wolverine's unique talents to overcome all manner of obstacles. Wolverine will be able to hunt and track his prey using his heightened sense of smell and ability to detect body heat. As Wolverine makes his way through the military compounds, he will need to avoid defense systems and guards, and find ways into locked rooms to discover the information he needs to survive."
"Ys - The Ark of Napishtim (USA) (En,Ja).zip",Ys - The Ark of Napishtim,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Ys%20-%20The%20Ark%20of%20Napishtim%20%28USA%29%20%28En%2CJa%29.zip,28-Mar-2022 22:37,3.4 GiB,Action,8.3,https://thegamesdb.net/search.php?name=Ys%20-%20The%20Ark%20of%20Napishtim&platform=11,https://thegamesdb.net/game.php?id=83119,"No overview is currently available for this title, please feel free to add one."
Yu-Gi-Oh! Capsule Monster Coliseum (USA).zip,Yu-Gi-Oh! Capsule Monster Coliseum,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Yu-Gi-Oh%21%20Capsule%20Monster%20Coliseum%20%28USA%29.zip,30-Mar-2022 03:18,1.1 GiB,Action,7.2,https://thegamesdb.net/search.php?name=Yu-Gi-Oh%21%20Capsule%20Monster%20Coliseum&platform=11,https://thegamesdb.net/game.php?id=9846,"This 3D board game consists of a series of duels, which are played with cards. The game has been split up in a Campaign Mode, in which you take on all levels of the Monster Coliseum on your own, a Free Battle Mode where you play skirmish matches against enemies defeated in the campaign, and a versus mode to take on a human opponent. Before starting, you have to choose a symbol, assign parameters to it (based on monster points, action points and power points) and buy a starter kit card deck. In a typical campaign game, you start in the entrance hall, where you manage your cards and monsters. To duel, you choose one of the four areas with five levels each, and defeat the opponents. New monsters are acquired by winning the match. The turn-based duels are played as a card game. Both characters start with a deck of cards and a number of health points. When a health status reaches zero, the battle is over. You attack your opponent by summoning monsters and assigning abilities to them. Trick cards can be used to gain both offensive and defensive advantages. Before each duel, you have to pick a monster that is up for ante, and the fighting is influenced by various parameters, including the land form you are playing on."
